timestep,relay_id,x,y,z
846,leo_1,2347.8744095582106,6591.2753542650735,550000.0
847,leo_1,2350.6529591553212,6589.608224506807,550000.0
848,leo_1,2353.4315087524315,6587.941094748541,550000.0
849,leo_1,2356.2100583495417,6586.273964990275,550000.0
850,leo_1,2358.988607946652,6584.606835232009,550000.0
851,leo_1,2361.767157543762,6582.939705473743,550000.0
852,leo_1,2364.5457071408723,6581.272575715477,550000.0
853,leo_1,2367.3242567379825,6579.605445957211,550000.0
854,leo_1,2370.102806335093,6577.938316198944,550000.0
855,leo_1,2372.8813559322034,6576.271186440677,550000.0
856,leo_1,2375.6599055293136,6574.604056682412,550000.0
857,leo_1,2378.438455126424,6572.936926924145,550000.0
858,leo_1,2381.217004723534,6571.26979716588,550000.0
859,leo_1,2383.9955543206447,6569.602667407613,550000.0
860,leo_1,2386.774103917755,6567.935537649348,550000.0
861,leo_1,2389.552653514865,6566.268407891081,550000.0
862,leo_1,2392.331203111976,6564.6012781328145,550000.0
863,leo_1,2395.109752709086,6562.934148374548,550000.0
864,leo_1,2397.8883023061962,6561.267018616282,550000.0
865,leo_1,2400.6668519033065,6559.599888858016,550000.0
866,leo_1,2403.4454015004167,6557.93275909975,550000.0
867,leo_1,2406.223951097527,6556.265629341484,550000.0
868,leo_1,2409.0025006946375,6554.598499583218,550000.0
869,leo_1,2411.7810502917478,6552.931369824952,550000.0
870,leo_1,2414.559599888858,6551.2642400666855,550000.0
871,leo_1,2417.338149485968,6549.597110308419,550000.0
872,leo_1,2420.1166990830784,6547.929980550152,550000.0
873,leo_1,2422.895248680189,6546.262850791887,550000.0
874,leo_1,2425.6737982772993,6544.59572103362,550000.0
875,leo_1,2428.4523478744095,6542.928591275354,550000.0
876,leo_1,2431.2308974715197,6541.261461517088,550000.0
877,leo_1,2434.0094470686304,6539.594331758822,550000.0
878,leo_1,2436.7879966657406,6537.927202000556,550000.0
879,leo_1,2439.566546262851,6536.260072242289,550000.0
880,leo_1,2442.345095859961,6534.592942484023,550000.0
881,leo_1,2445.1236454570712,6532.925812725757,550000.0
882,leo_1,2447.902195054182,6531.258682967491,550000.0
883,leo_1,2450.680744651292,6529.591553209225,550000.0
884,leo_1,2453.4592942484023,6527.924423450959,550000.0
885,leo_1,2456.2378438455125,6526.257293692693,550000.0
886,leo_1,2459.0163934426228,6524.5901639344265,550000.0
887,leo_1,2461.794943039733,6522.92303417616,550000.0
888,leo_1,2464.5734926368436,6521.255904417894,550000.0
889,leo_1,2467.352042233954,6519.588774659627,550000.0
890,leo_1,2470.130591831064,6517.921644901361,550000.0
891,leo_1,2472.9091414281747,6516.254515143095,550000.0
892,leo_1,2475.687691025285,6514.587385384829,550000.0
893,leo_1,2478.466240622395,6512.920255626563,550000.0
894,leo_1,2481.2447902195054,6511.253125868297,550000.0
895,leo_1,2484.0233398166156,6509.5859961100305,550000.0
896,leo_1,2486.8018894137263,6507.918866351764,550000.0
897,leo_1,2489.5804390108365,6506.251736593498,550000.0
898,leo_1,2492.3589886079467,6504.584606835232,550000.0
899,leo_1,2495.137538205057,6502.917477076966,550000.0
900,leo_1,2497.916087802167,6501.2503473187,550000.0
901,leo_1,2500.694637399278,6499.583217560434,550000.0
902,leo_1,2503.473186996388,6497.916087802168,550000.0
903,leo_1,2506.251736593498,6496.248958043901,550000.0
904,leo_1,2509.0302861906084,6494.581828285635,550000.0
905,leo_1,2511.8088357877186,6492.914698527369,550000.0
906,leo_1,2514.587385384829,6491.247568769102,550000.0
907,leo_1,2517.3659349819395,6489.580439010837,550000.0
908,leo_1,2520.1444845790497,6487.91330925257,550000.0
909,leo_1,2522.92303417616,6486.246179494304,550000.0
910,leo_1,2525.7015837732706,6484.579049736038,550000.0
911,leo_1,2528.4801333703804,6482.9119199777715,550000.0
912,leo_1,2531.258682967491,6481.244790219505,550000.0
913,leo_1,2534.037232564601,6479.577660461239,550000.0
914,leo_1,2536.8157821617115,6477.910530702973,550000.0
915,leo_1,2539.594331758822,6476.243400944707,550000.0
916,leo_1,2542.372881355932,6474.576271186441,550000.0
917,leo_1,2545.1514309530426,6472.909141428175,550000.0
918,leo_1,2547.929980550153,6471.242011669909,550000.0
919,leo_1,2550.708530147263,6469.574881911642,550000.0
920,leo_1,2553.487079744373,6467.907752153376,550000.0
921,leo_1,2556.265629341484,6466.240622395109,550000.0
922,leo_1,2559.044178938594,6464.573492636843,550000.0
923,leo_1,2561.8227285357043,6462.906362878577,550000.0
924,leo_1,2564.601278132815,6461.239233120311,550000.0
925,leo_1,2567.3798277299247,6459.572103362045,550000.0
926,leo_1,2570.1583773270354,6457.904973603779,550000.0
927,leo_1,2572.936926924145,6456.2378438455125,550000.0
928,leo_1,2575.715476521256,6454.570714087246,550000.0
929,leo_1,2578.4940261183665,6452.90358432898,550000.0
930,leo_1,2581.2725757154763,6451.236454570714,550000.0
931,leo_1,2584.051125312587,6449.569324812448,550000.0
932,leo_1,2586.829674909697,6447.902195054182,550000.0
933,leo_1,2589.6082245068073,6446.235065295916,550000.0
934,leo_1,2592.3867741039176,6444.56793553765,550000.0
935,leo_1,2595.1653237010282,6442.9008057793835,550000.0
936,leo_1,2597.9438732981384,6441.2336760211165,550000.0
937,leo_1,2600.7224228952487,6439.566546262851,550000.0
938,leo_1,2603.5009724923593,6437.899416504584,550000.0
939,leo_1,2606.279522089469,6436.232286746319,550000.0
940,leo_1,2609.0580716865798,6434.565156988052,550000.0
941,leo_1,2611.8366212836895,6432.898027229787,550000.0
942,leo_1,2614.6151708808,6431.23089747152,550000.0
943,leo_1,2617.393720477911,6429.563767713254,550000.0
944,leo_1,2620.1722700750206,6427.896637954987,550000.0
945,leo_1,2622.9508196721313,6426.229508196721,550000.0
946,leo_1,2625.7293692692415,6424.562378438455,550000.0
947,leo_1,2628.5079188663517,6422.895248680189,550000.0
948,leo_1,2631.286468463462,6421.228118921923,550000.0
949,leo_1,2634.0650180605726,6419.560989163657,550000.0
950,leo_1,2636.843567657683,6417.893859405391,550000.0
951,leo_1,2639.622117254793,6416.226729647125,550000.0
952,leo_1,2642.400666851903,6414.559599888858,550000.0
953,leo_1,2645.1792164490134,6412.892470130591,550000.0
954,leo_1,2647.957766046124,6411.225340372326,550000.0
955,leo_1,2650.736315643234,6409.558210614059,550000.0
956,leo_1,2653.5148652403445,6407.891080855793,550000.0
957,leo_1,2656.293414837455,6406.223951097527,550000.0
958,leo_1,2659.071964434565,6404.556821339261,550000.0
959,leo_1,2661.8505140316756,6402.889691580995,550000.0
960,leo_1,2664.6290636287854,6401.2225618227285,550000.0
961,leo_1,2667.407613225896,6399.555432064462,550000.0
962,leo_1,2670.1861628230063,6397.888302306196,550000.0
963,leo_1,2672.9647124201165,6396.22117254793,550000.0
964,leo_1,2675.743262017227,6394.554042789664,550000.0
965,leo_1,2678.5218116143374,6392.886913031398,550000.0
966,leo_1,2681.3003612114476,6391.219783273131,550000.0
967,leo_1,2684.078910808558,6389.552653514866,550000.0
968,leo_1,2686.8574604056685,6387.885523756599,550000.0
969,leo_1,2689.636010002778,6386.218393998333,550000.0
970,leo_1,2692.414559599889,6384.551264240066,550000.0
971,leo_1,2695.1931091969996,6382.8841344818,550000.0
972,leo_1,2697.9716587941093,6381.217004723534,550000.0
973,leo_1,2700.75020839122,6379.549874965268,550000.0
974,leo_1,2703.5287579883297,6377.882745207002,550000.0
975,leo_1,2706.3073075854404,6376.215615448736,550000.0
976,leo_1,2709.0858571825506,6374.5484856904695,550000.0
977,leo_1,2711.864406779661,6372.881355932203,550000.0
978,leo_1,2714.6429563767715,6371.214226173937,550000.0
979,leo_1,2717.4215059738817,6369.547096415671,550000.0
980,leo_1,2720.200055570992,6367.879966657405,550000.0
981,leo_1,2722.978605168102,6366.212836899139,550000.0
982,leo_1,2725.757154765213,6364.545707140873,550000.0
983,leo_1,2728.5357043623226,6362.878577382607,550000.0
984,leo_1,2731.3142539594332,6361.2114476243405,550000.0
985,leo_1,2734.092803556544,6359.5443178660735,550000.0
986,leo_1,2736.8713531536537,6357.877188107808,550000.0
987,leo_1,2739.6499027507643,6356.210058349541,550000.0
988,leo_1,2742.428452347874,6354.542928591276,550000.0
989,leo_1,2745.2070019449848,6352.875798833009,550000.0
990,leo_1,2747.985551542095,6351.208669074743,550000.0
991,leo_1,2750.764101139205,6349.541539316477,550000.0
992,leo_1,2753.542650736316,6347.874409558211,550000.0
993,leo_1,2756.321200333426,6346.207279799944,550000.0
994,leo_1,2759.0997499305363,6344.540150041678,550000.0
995,leo_1,2761.8782995276465,6342.873020283412,550000.0
996,leo_1,2764.656849124757,6341.205890525146,550000.0
997,leo_1,2767.435398721867,6339.53876076688,550000.0
998,leo_1,2770.2139483189776,6337.871631008614,550000.0
999,leo_1,2772.992497916088,6336.204501250348,550000.0
1000,leo_1,2775.771047513198,6334.537371492081,550000.0
1001,leo_1,2778.5495971103087,6332.870241733815,550000.0
1002,leo_1,2781.3281467074185,6331.203111975548,550000.0
1003,leo_1,2784.106696304529,6329.535982217282,550000.0
1004,leo_1,2786.885245901639,6327.868852459016,550000.0
1005,leo_1,2789.6637954987496,6326.20172270075,550000.0
1006,leo_1,2792.44234509586,6324.534592942484,550000.0
1007,leo_1,2795.22089469297,6322.867463184218,550000.0
1008,leo_1,2797.9994442900806,6321.200333425952,550000.0
1009,leo_1,2800.777993887191,6319.5332036676855,550000.0
1010,leo_1,2803.556543484301,6317.866073909419,550000.0
1011,leo_1,2806.3350930814113,6316.198944151153,550000.0
1012,leo_1,2809.113642678522,6314.531814392887,550000.0
1013,leo_1,2811.892192275632,6312.86468463462,550000.0
1014,leo_1,2814.6707418727424,6311.197554876355,550000.0
1015,leo_1,2817.449291469853,6309.530425118088,550000.0
1016,leo_1,2820.227841066963,6307.863295359823,550000.0
1017,leo_1,2823.0063906640735,6306.196165601556,550000.0
1018,leo_1,2825.7849402611832,6304.52903584329,550000.0
1019,leo_1,2828.563489858294,6302.861906085023,550000.0
1020,leo_1,2831.3420394554046,6301.194776326757,550000.0
1021,leo_1,2834.1205890525143,6299.527646568491,550000.0
1022,leo_1,2836.899138649625,6297.860516810225,550000.0
1023,leo_1,2839.677688246735,6296.193387051959,550000.0
1024,leo_1,2842.4562378438454,6294.526257293693,550000.0
1025,leo_1,2845.2347874409556,6292.8591275354265,550000.0
1026,leo_1,2848.0133370380663,6291.19199777716,550000.0
1027,leo_1,2850.7918866351765,6289.524868018894,550000.0
1028,leo_1,2853.5704362322867,6287.857738260628,550000.0
1029,leo_1,2856.3489858293974,6286.190608502362,550000.0
1030,leo_1,2859.127535426507,6284.523478744096,550000.0
1031,leo_1,2861.906085023618,6282.85634898583,550000.0
1032,leo_1,2864.6846346207276,6281.189219227564,550000.0
1033,leo_1,2867.4631842178383,6279.5220894692975,550000.0
1034,leo_1,2870.241733814949,6277.8549597110305,550000.0
1035,leo_1,2873.0202834120587,6276.187829952765,550000.0
1036,leo_1,2875.7988330091694,6274.520700194498,550000.0
1037,leo_1,2878.5773826062796,6272.853570436232,550000.0
1038,leo_1,2881.35593220339,6271.186440677966,550000.0
1039,leo_1,2884.1344818005,6269.5193109197,550000.0
1040,leo_1,2886.9130313976107,6267.852181161434,550000.0
1041,leo_1,2889.691580994721,6266.185051403168,550000.0
1042,leo_1,2892.470130591831,6264.517921644901,550000.0
1043,leo_1,2895.2486801889418,6262.850791886635,550000.0
1044,leo_1,2898.0272297860515,6261.183662128369,550000.0
1045,leo_1,2900.805779383162,6259.516532370103,550000.0
1046,leo_1,2903.584328980272,6257.849402611837,550000.0
1047,leo_1,2906.3628785773826,6256.18227285357,550000.0
1048,leo_1,2909.1414281744933,6254.515143095305,550000.0
1049,leo_1,2911.919977771603,6252.848013337038,550000.0
1050,leo_1,2914.6985273687137,6251.1808835787715,550000.0
1051,leo_1,2917.477076965824,6249.513753820505,550000.0
1052,leo_1,2920.255626562934,6247.846624062239,550000.0
1053,leo_1,2923.0341761600444,6246.179494303973,550000.0
1054,leo_1,2925.8127257571546,6244.512364545707,550000.0
1055,leo_1,2928.5912753542652,6242.845234787441,550000.0
1056,leo_1,2931.3698249513754,6241.178105029175,550000.0
1057,leo_1,2934.1483745484857,6239.510975270909,550000.0
1058,leo_1,2936.926924145596,6237.8438455126425,550000.0
1059,leo_1,2939.7054737427065,6236.176715754376,550000.0
1060,leo_1,2942.4840233398163,6234.50958599611,550000.0
1061,leo_1,2945.262572936927,6232.842456237844,550000.0
1062,leo_1,2948.0411225340376,6231.175326479577,550000.0
1063,leo_1,2950.8196721311474,6229.508196721312,550000.0
1064,leo_1,2953.598221728258,6227.841066963045,550000.0
1065,leo_1,2956.376771325368,6226.17393720478,550000.0
1066,leo_1,2959.1553209224785,6224.5068074465125,550000.0
1067,leo_1,2961.9338705195887,6222.839677688247,550000.0
1068,leo_1,2964.712420116699,6221.17254792998,550000.0
1069,leo_1,2967.4909697138096,6219.505418171714,550000.0
1070,leo_1,2970.26951931092,6217.838288413448,550000.0
1071,leo_1,2973.04806890803,6216.171158655182,550000.0
1072,leo_1,2975.8266185051402,6214.504028896916,550000.0
1073,leo_1,2978.605168102251,6212.83689913865,550000.0
1074,leo_1,2981.3837176993607,6211.1697693803835,550000.0
1075,leo_1,2984.1622672964713,6209.502639622117,550000.0
1076,leo_1,2986.940816893582,6207.835509863851,550000.0
1077,leo_1,2989.7193664906918,6206.168380105585,550000.0
1078,leo_1,2992.4979160878024,6204.501250347319,550000.0
1079,leo_1,2995.276465684912,6202.834120589053,550000.0
1080,leo_1,2998.055015282023,6201.166990830787,550000.0
1081,leo_1,3000.833564879133,6199.49986107252,550000.0
1082,leo_1,3003.6121144762433,6197.8327313142545,550000.0
1083,leo_1,3006.390664073354,6196.165601555987,550000.0
1084,leo_1,3009.169213670464,6194.498471797721,550000.0
1085,leo_1,3011.9477632675744,6192.831342039455,550000.0
1086,leo_1,3014.7263128646846,6191.164212281189,550000.0
1087,leo_1,3017.5048624617953,6189.497082522923,550000.0
1088,leo_1,3020.283412058905,6187.829952764657,550000.0
1089,leo_1,3023.0619616560157,6186.162823006391,550000.0
1090,leo_1,3025.8405112531264,6184.495693248125,550000.0
1091,leo_1,3028.619060850236,6182.828563489858,550000.0
1092,leo_1,3031.397610447347,6181.161433731592,550000.0
1093,leo_1,3034.1761600444565,6179.494303973326,550000.0
1094,leo_1,3036.954709641567,6177.827174215059,550000.0
1095,leo_1,3039.7332592386774,6176.160044456794,550000.0
1096,leo_1,3042.5118088357876,6174.492914698527,550000.0
1097,leo_1,3045.2903584328983,6172.825784940261,550000.0
1098,leo_1,3048.0689080300085,6171.158655181995,550000.0
1099,leo_1,3050.8474576271187,6169.4915254237285,550000.0
1100,leo_1,3053.626007224229,6167.824395665462,550000.0
1101,leo_1,3056.404556821339,6166.157265907196,550000.0
1102,leo_1,3059.1831064184494,6164.49013614893,550000.0
1103,leo_1,3061.96165601556,6162.823006390664,550000.0
1104,leo_1,3064.74020561267,6161.155876632398,550000.0
1105,leo_1,3067.5187552097805,6159.488746874132,550000.0
1106,leo_1,3070.297304806891,6157.821617115866,550000.0
1107,leo_1,3073.075854404001,6156.1544873575995,550000.0
1108,leo_1,3075.8544040011116,6154.487357599333,550000.0
1109,leo_1,3078.6329535982213,6152.820227841067,550000.0
1110,leo_1,3081.411503195332,6151.153098082801,550000.0
1111,leo_1,3084.190052792442,6149.485968324535,550000.0
1112,leo_1,3086.9686023895524,6147.818838566269,550000.0
1113,leo_1,3089.747151986663,6146.151708808002,550000.0
1114,leo_1,3092.5257015837733,6144.484579049737,550000.0
1115,leo_1,3095.3042511808835,6142.8174492914695,550000.0
1116,leo_1,3098.0828007779937,6141.150319533204,550000.0
1117,leo_1,3100.8613503751044,6139.483189774937,550000.0
1118,leo_1,3103.639899972214,6137.816060016671,550000.0
1119,leo_1,3106.418449569325,6136.148930258405,550000.0
1120,leo_1,3109.1969991664355,6134.481800500139,550000.0
1121,leo_1,3111.9755487635452,6132.814670741873,550000.0
1122,leo_1,3114.754098360656,6131.147540983607,550000.0
1123,leo_1,3117.5326479577657,6129.4804112253405,550000.0
1124,leo_1,3120.3111975548763,6127.813281467074,550000.0
1125,leo_1,3123.0897471519866,6126.146151708808,550000.0
1126,leo_1,3125.8682967490968,6124.479021950542,550000.0
1127,leo_1,3128.6468463462074,6122.811892192276,550000.0
1128,leo_1,3131.4253959433177,6121.144762434009,550000.0
1129,leo_1,3134.203945540428,6119.477632675744,550000.0
1130,leo_1,3136.982495137538,6117.810502917477,550000.0
1131,leo_1,3139.7610447346487,6116.143373159211,550000.0
1132,leo_1,3142.5395943317585,6114.476243400944,550000.0
1133,leo_1,3145.318143928869,6112.809113642678,550000.0
1134,leo_1,3148.09669352598,6111.141983884412,550000.0
1135,leo_1,3150.8752431230896,6109.474854126146,550000.0
1136,leo_1,3153.6537927202003,6107.80772436788,550000.0
1137,leo_1,3156.43234231731,6106.140594609614,550000.0
1138,leo_1,3159.2108919144207,6104.473464851348,550000.0
1139,leo_1,3161.989441511531,6102.8063350930815,550000.0
1140,leo_1,3164.767991108641,6101.139205334815,550000.0
1141,leo_1,3167.546540705752,6099.472075576548,550000.0
1142,leo_1,3170.325090302862,6097.804945818283,550000.0
1143,leo_1,3173.103639899972,6096.137816060016,550000.0
1144,leo_1,3175.8821894970824,6094.470686301751,550000.0
1145,leo_1,3178.660739094193,6092.803556543484,550000.0
1146,leo_1,3181.439288691303,6091.136426785219,550000.0
1147,leo_1,3184.2178382884135,6089.469297026952,550000.0
1148,leo_1,3186.996387885524,6087.8021672686855,550000.0
1149,leo_1,3189.774937482634,6086.135037510419,550000.0
1150,leo_1,3192.5534870797446,6084.467907752153,550000.0
1151,leo_1,3195.3320366768544,6082.800777993887,550000.0
1152,leo_1,3198.110586273965,6081.133648235621,550000.0
1153,leo_1,3200.8891358710753,6079.466518477355,550000.0
1154,leo_1,3203.6676854681855,6077.799388719089,550000.0
1155,leo_1,3206.446235065296,6076.132258960823,550000.0
1156,leo_1,3209.224784662406,6074.465129202556,550000.0
1157,leo_1,3212.0033342595166,6072.79799944429,550000.0
1158,leo_1,3214.781883856627,6071.130869686024,550000.0
1159,leo_1,3217.560433453737,6069.463739927758,550000.0
1160,leo_1,3220.338983050847,6067.796610169492,550000.0
1161,leo_1,3223.117532647958,6066.129480411226,550000.0
1162,leo_1,3225.896082245068,6064.462350652959,550000.0
1163,leo_1,3228.6746318421783,6062.795220894694,550000.0
1164,leo_1,3231.453181439289,6061.1280911364265,550000.0
1165,leo_1,3234.2317310363987,6059.46096137816,550000.0
1166,leo_1,3237.0102806335094,6057.793831619894,550000.0
1167,leo_1,3239.788830230619,6056.126701861628,550000.0
1168,leo_1,3242.56737982773,6054.459572103362,550000.0
1169,leo_1,3245.3459294248405,6052.792442345096,550000.0
1170,leo_1,3248.1244790219503,6051.12531258683,550000.0
1171,leo_1,3250.903028619061,6049.458182828564,550000.0
1172,leo_1,3253.681578216171,6047.7910530702975,550000.0
1173,leo_1,3256.4601278132814,6046.123923312031,550000.0
1174,leo_1,3259.2386774103916,6044.456793553765,550000.0
1175,leo_1,3262.0172270075022,6042.789663795498,550000.0
1176,leo_1,3264.7957766046125,6041.122534037233,550000.0
1177,leo_1,3267.5743262017227,6039.455404278966,550000.0
1178,leo_1,3270.3528757988333,6037.7882745207,550000.0
1179,leo_1,3273.131425395943,6036.121144762434,550000.0
1180,leo_1,3275.9099749930538,6034.454015004168,550000.0
1181,leo_1,3278.6885245901635,6032.786885245901,550000.0
1182,leo_1,3281.467074187274,6031.119755487635,550000.0
1183,leo_1,3284.245623784385,6029.452625729369,550000.0
1184,leo_1,3287.0241733814946,6027.785495971103,550000.0
1185,leo_1,3289.8027229786053,6026.118366212837,550000.0
1186,leo_1,3292.5812725757155,6024.451236454571,550000.0
1187,leo_1,3295.3598221728257,6022.784106696305,550000.0
1188,leo_1,3298.138371769936,6021.1169769380385,550000.0
1189,leo_1,3300.9169213670466,6019.449847179772,550000.0
1190,leo_1,3303.695470964157,6017.782717421505,550000.0
1191,leo_1,3306.474020561267,6016.11558766324,550000.0
1192,leo_1,3309.2525701583777,6014.448457904973,550000.0
1193,leo_1,3312.0311197554875,6012.781328146708,550000.0
1194,leo_1,3314.809669352598,6011.114198388441,550000.0
1195,leo_1,3317.588218949708,6009.447068630176,550000.0
1196,leo_1,3320.3667685468185,6007.779938871909,550000.0
1197,leo_1,3323.145318143929,6006.1128091136425,550000.0
1198,leo_1,3325.923867741039,6004.445679355376,550000.0
1199,leo_1,3328.7024173381496,6002.77854959711,550000.0
1200,leo_1,3331.48096693526,6001.111419838844,550000.0
1201,leo_1,3334.25951653237,5999.444290080578,550000.0
1202,leo_1,3337.0380661294803,5997.777160322312,550000.0
1203,leo_1,3339.8166157265905,5996.110030564046,550000.0
1204,leo_1,3342.595165323701,5994.44290080578,550000.0
1205,leo_1,3345.3737149208114,5992.775771047513,550000.0
1206,leo_1,3348.1522645179216,5991.108641289247,550000.0
1207,leo_1,3350.930814115032,5989.441511530981,550000.0
1208,leo_1,3353.7093637121425,5987.774381772715,550000.0
1209,leo_1,3356.4879133092522,5986.107252014449,550000.0
1210,leo_1,3359.266462906363,5984.440122256183,550000.0
1211,leo_1,3362.0450125034736,5982.772992497916,550000.0
1212,leo_1,3364.8235621005833,5981.10586273965,550000.0
1213,leo_1,3367.602111697694,5979.4387329813835,550000.0
1214,leo_1,3370.3806612948038,5977.771603223117,550000.0
1215,leo_1,3373.1592108919144,5976.104473464851,550000.0
1216,leo_1,3375.9377604890246,5974.437343706585,550000.0
1217,leo_1,3378.716310086135,5972.770213948319,550000.0
1218,leo_1,3381.4948596832455,5971.103084190053,550000.0
1219,leo_1,3384.2734092803557,5969.435954431787,550000.0
1220,leo_1,3387.051958877466,5967.768824673521,550000.0
1221,leo_1,3389.830508474576,5966.1016949152545,550000.0
1222,leo_1,3392.609058071687,5964.434565156987,550000.0
1223,leo_1,3395.3876076687966,5962.767435398722,550000.0
1224,leo_1,3398.1661572659073,5961.100305640455,550000.0
1225,leo_1,3400.944706863018,5959.433175882189,550000.0
1226,leo_1,3403.7232564601277,5957.766046123923,550000.0
1227,leo_1,3406.5018060572384,5956.098916365657,550000.0
1228,leo_1,3409.280355654348,5954.431786607391,550000.0
1229,leo_1,3412.058905251459,5952.764656849125,550000.0
1230,leo_1,3414.837454848569,5951.097527090858,550000.0
1231,leo_1,3417.616004445679,5949.430397332592,550000.0
1232,leo_1,3420.39455404279,5947.763267574326,550000.0
1233,leo_1,3423.1731036399,5946.09613781606,550000.0
1234,leo_1,3425.9516532370103,5944.429008057794,550000.0
1235,leo_1,3428.7302028341205,5942.761878299528,550000.0
1236,leo_1,3431.508752431231,5941.094748541262,550000.0
1237,leo_1,3434.287302028341,5939.4276187829955,550000.0
1238,leo_1,3437.0658516254516,5937.760489024729,550000.0
1239,leo_1,3439.8444012225623,5936.093359266462,550000.0
1240,leo_1,3442.622950819672,5934.426229508197,550000.0
1241,leo_1,3445.4015004167827,5932.75909974993,550000.0
1242,leo_1,3448.1800500138925,5931.091969991665,550000.0
1243,leo_1,3450.958599611003,5929.424840233398,550000.0
1244,leo_1,3453.7371492081134,5927.757710475133,550000.0
1245,leo_1,3456.5156988052236,5926.090580716866,550000.0
1246,leo_1,3459.2942484023342,5924.4234509585995,550000.0
1247,leo_1,3462.0727979994444,5922.756321200333,550000.0
1248,leo_1,3464.8513475965547,5921.089191442067,550000.0
1249,leo_1,3467.629897193665,5919.422061683801,550000.0
1250,leo_1,3470.408446790775,5917.754931925535,550000.0
1251,leo_1,3473.1869963878853,5916.087802167269,550000.0
1252,leo_1,3475.965545984996,5914.420672409003,550000.0
1253,leo_1,3478.744095582106,5912.753542650737,550000.0
1254,leo_1,3481.5226451792164,5911.0864128924695,550000.0
1255,leo_1,3484.301194776327,5909.419283134204,550000.0
1256,leo_1,3487.079744373437,5907.752153375937,550000.0
1257,leo_1,3489.8582939705475,5906.085023617672,550000.0
1258,leo_1,3492.6368435676573,5904.417893859405,550000.0
1259,leo_1,3495.415393164768,5902.75076410114,550000.0
1260,leo_1,3498.1939427618786,5901.083634342873,550000.0
1261,leo_1,3500.9724923589883,5899.4165045846075,550000.0
1262,leo_1,3503.751041956099,5897.7493748263405,550000.0
1263,leo_1,3506.5295915532092,5896.082245068074,550000.0
1264,leo_1,3509.3081411503194,5894.415115309808,550000.0
1265,leo_1,3512.0866907474297,5892.747985551542,550000.0
1266,leo_1,3514.8652403445403,5891.080855793276,550000.0
1267,leo_1,3517.6437899416505,5889.413726035009,550000.0
1268,leo_1,3520.4223395387608,5887.746596276744,550000.0
1269,leo_1,3523.2008891358714,5886.079466518477,550000.0
1270,leo_1,3525.979438732981,5884.4123367602115,550000.0
1271,leo_1,3528.757988330092,5882.745207001944,550000.0
1272,leo_1,3531.5365379272016,5881.078077243679,550000.0
1273,leo_1,3534.3150875243123,5879.410947485412,550000.0
1274,leo_1,3537.093637121423,5877.743817727146,550000.0
1275,leo_1,3539.8721867185327,5876.07668796888,550000.0
1276,leo_1,3542.6507363156434,5874.409558210614,550000.0
1277,leo_1,3545.4292859127536,5872.742428452348,550000.0
1278,leo_1,3548.207835509864,5871.0752986940815,550000.0
1279,leo_1,3550.986385106974,5869.408168935815,550000.0
1280,leo_1,3553.7649347040847,5867.741039177549,550000.0
1281,leo_1,3556.543484301195,5866.073909419283,550000.0
1282,leo_1,3559.322033898305,5864.406779661017,550000.0
1283,leo_1,3562.100583495416,5862.739649902751,550000.0
1284,leo_1,3564.8791330925255,5861.072520144485,550000.0
1285,leo_1,3567.657682689636,5859.405390386219,550000.0
1286,leo_1,3570.436232286746,5857.7382606279525,550000.0
1287,leo_1,3573.2147818838566,5856.071130869686,550000.0
1288,leo_1,3575.9933314809673,5854.404001111419,550000.0
1289,leo_1,3578.771881078077,5852.736871353154,550000.0
1290,leo_1,3581.5504306751877,5851.069741594887,550000.0
1291,leo_1,3584.328980272298,5849.402611836622,550000.0
1292,leo_1,3587.107529869408,5847.735482078355,550000.0
1293,leo_1,3589.8860794665184,5846.06835232009,550000.0
1294,leo_1,3592.664629063629,5844.401222561823,550000.0
1295,leo_1,3595.4431786607392,5842.734092803556,550000.0
1296,leo_1,3598.2217282578495,5841.06696304529,550000.0
1297,leo_1,3601.00027785496,5839.399833287024,550000.0
1298,leo_1,3603.77882745207,5837.732703528758,550000.0
1299,leo_1,3606.5573770491806,5836.065573770492,550000.0
1300,leo_1,3609.3359266462903,5834.398444012226,550000.0
1301,leo_1,3612.114476243401,5832.731314253959,550000.0
1302,leo_1,3614.893025840511,5831.064184495694,550000.0
1303,leo_1,3617.6715754376214,5829.3970547374265,550000.0
1304,leo_1,3620.450125034732,5827.729924979161,550000.0
1305,leo_1,3623.228674631842,5826.062795220894,550000.0
1306,leo_1,3626.0072242289525,5824.395665462629,550000.0
1307,leo_1,3628.7857738260627,5822.728535704362,550000.0
1308,leo_1,3631.564323423173,5821.061405946097,550000.0
1309,leo_1,3634.342873020283,5819.39427618783,550000.0
1310,leo_1,3637.121422617394,5817.727146429564,550000.0
1311,leo_1,3639.899972214504,5816.0600166712975,550000.0
1312,leo_1,3642.6785218116142,5814.392886913031,550000.0
1313,leo_1,3645.457071408725,5812.725757154765,550000.0
1314,leo_1,3648.2356210058347,5811.058627396499,550000.0
1315,leo_1,3651.0141706029453,5809.391497638233,550000.0
1316,leo_1,3653.792720200055,5807.724367879967,550000.0
1317,leo_1,3656.5712697971658,5806.057238121701,550000.0
1318,leo_1,3659.3498193942764,5804.390108363434,550000.0
1319,leo_1,3662.128368991386,5802.7229786051685,550000.0
1320,leo_1,3664.906918588497,5801.055848846901,550000.0
1321,leo_1,3667.685468185607,5799.388719088636,550000.0
1322,leo_1,3670.4640177827173,5797.721589330369,550000.0
