strategy,num_users,num_relays,mobility,time_horizon,iterations,total_utility,avg_delay,total_energy,fairness,prediction_error
stackelberg,50,9,1.0,1,3,2452.1755676155044,8.281894230402367,44.094711520118395,0.7621756690054949,2.5954063160246874
stackelberg,50,9,1.0,1,2,2489.966173194573,8.287730152450445,44.38650762252224,0.766910060992325,2.6395671553733155
stackelberg,50,9,1.0,1,7,2461.1737483473644,8.877501406860175,43.875070343008794,0.7609675176278721,2.588916700791385
stackelberg,50,9,1.0,1,2,2472.6329402844503,8.280417796809283,44.02088984046419,0.7658744882220466,3.0622927791807046
stackelberg,50,9,1.0,1,3,2501.532730846591,8.572317242282141,43.615862114107024,0.7698947022065663,2.602796229522078
stackelberg,50,9,1.0,1,2,2488.9849492531257,8.868158732562458,43.40793662812295,0.7722920719627437,3.0060607810953694
stackelberg,50,9,1.0,1,5,2463.1844350812676,8.578084130308385,43.904206515419276,0.7636521805722378,2.610364660975202
stackelberg,50,9,1.0,1,2,2479.304019544829,8.56059978182577,43.02998909128841,0.7570966302542497,2.7560067892411713
stackelberg,50,9,1.0,1,2,2466.841149634001,8.282001814501548,44.10009072507744,0.745854609520266,2.5689326558581627
stackelberg,50,9,1.0,1,3,2490.339399546095,8.566365115219734,43.31825576098668,0.7448290919983945,2.430332179759288
stackelberg,50,9,1.0,1,2,2496.9145958448694,8.864328595054136,43.21642975270681,0.7524393366455888,2.850138762953996
stackelberg,50,9,1.0,1,2,2529.284662756394,8.860618427556025,43.0309213778012,0.7501351130360238,2.6348854766598175
stackelberg,50,9,1.0,1,2,2542.60836281852,8.862243341029227,43.112167051461434,0.7439357003142664,2.0924481785215123
stackelberg,50,9,1.0,1,2,2507.5422456493106,8.557481957522498,42.874097876124864,0.7402782695410203,2.8503531539890816
stackelberg,50,9,1.0,1,2,2537.4428479044977,8.556346135427379,42.81730677136902,0.7294791152587924,2.594042082157133
stackelberg,50,9,1.0,1,2,2542.316989373341,8.849161862970774,42.45809314853871,0.7279064041423495,2.710440248435217
stackelberg,50,9,1.0,1,3,2588.675250641902,8.85847098625883,42.92354931294148,0.7286042484498266,3.161411882139663
stackelberg,50,9,1.0,1,2,2532.319284383221,8.56243393560825,43.12169678041246,0.7288800287797909,2.2670925320032795
stackelberg,50,9,1.0,1,3,2557.309991950794,8.863307340044406,43.1653670022203,0.7262655059221194,2.562215938021595
stackelberg,50,9,1.0,1,2,2576.512345114573,8.568843017936604,43.44215089683026,0.7218428189312478,2.6526748068120525
stackelberg,50,9,1.0,1,2,2548.2393723543855,8.860359598174512,43.01797990872561,0.723980576544737,2.917921068605616
stackelberg,50,9,1.0,1,2,2600.358257394247,8.845051080829414,42.25255404147061,0.7267607073895985,2.8623915118888577
stackelberg,50,9,1.0,1,2,2608.295231848503,9.143634159692136,42.181707984606774,0.7296336715658103,2.455686677046023
stackelberg,50,9,1.0,1,2,2525.153269001579,8.865756130634693,43.28780653173461,0.720159516558374,1.9335750455114373
stackelberg,50,9,1.0,1,2,2532.3689925332556,8.860985343813852,43.04926719069258,0.715778755822332,2.4916946712452233
stackelberg,50,9,1.0,1,2,2604.5856617760946,9.43365864724857,41.68293236242852,0.7324565634271923,2.6643878425702314
stackelberg,50,9,1.0,1,2,2594.3374319653612,9.447219225410612,42.360961270530595,0.7339271499825546,2.80999682278291
stackelberg,50,9,1.0,1,2,2563.5054663543665,8.84879956779409,42.43997838970457,0.71841408890623,2.7403584537353787
stackelberg,50,9,1.0,1,2,2593.331976425095,9.154496805028616,42.724840251430855,0.7286325096180619,3.2507393242457248
stackelberg,50,9,1.0,1,2,2610.0712511301717,9.435383360679301,41.76916803396508,0.7281504368994947,2.2812188931173747
stackelberg,50,9,1.0,1,2,2605.9312705926945,9.45957130564046,42.97856528202296,0.733749580071445,2.176308815948279
stackelberg,50,9,1.0,1,2,2613.530576504259,9.431576693030841,41.57883465154203,0.7339774395965758,2.6318272780760434
stackelberg,50,9,1.0,1,2,2592.5050085718804,9.434096919592887,41.70484597964435,0.7318171060007534,2.5697500509705207
stackelberg,50,9,1.0,1,2,2594.0239938338214,9.433794012726027,41.68970063630138,0.7199655716573392,2.4389383752035525
stackelberg,50,9,1.0,1,2,2576.1207066631314,9.148433161969168,42.42165809845844,0.7199908052084902,2.1763827116051173
stackelberg,50,9,1.0,1,4,2622.9141829053833,9.152004098720925,42.60020493604627,0.7263412422518805,3.1017665563447743
stackelberg,50,9,1.0,1,2,2589.2047202940207,9.44589758735151,42.29487936757552,0.7182258620392465,2.334002762291231
stackelberg,50,9,1.0,1,2,2602.516167531437,9.434170813218891,41.708540660944614,0.7228995541585225,2.6404990775027453
stackelberg,50,9,1.0,1,3,2634.2223392697374,9.728329116975624,41.41645584878114,0.716251598887555,2.6494289901902675
stackelberg,50,9,1.0,1,2,2595.1545096500427,9.141922475633251,42.09612378166257,0.7010004330388846,2.0589188091509736
stackelberg,50,9,1.0,1,4,2644.064540083431,9.150456362624833,42.522818131241635,0.7083743566183778,2.7150248951838254
stackelberg,50,9,1.0,1,3,2565.8165057701463,8.873848712310462,43.69243561552318,0.6861396604795671,2.384785679532923
stackelberg,50,9,1.0,1,4,2602.9166394172485,9.145416568540652,42.27082842703259,0.692815409199704,2.6055856603033964
stackelberg,50,9,1.0,1,2,2556.128930833401,8.548264134166514,42.41320670832575,0.6783098224000064,2.5471445599730442
stackelberg,50,9,1.0,1,2,2584.5101140143634,8.845784955454763,42.28924777273816,0.6760467079839944,2.5548093801729443
stackelberg,50,9,1.0,1,2,2611.1920665421612,8.553171297881889,42.658564894094425,0.6735345662128777,2.5122695790958494
stackelberg,50,9,1.0,1,2,2574.055526526582,8.562029294549387,43.10146472746943,0.6575439258056757,2.754390325055578
stackelberg,50,9,1.0,1,3,2594.7271973659163,8.566057772860509,43.3028886430254,0.6745919712771873,2.3605132955877575
stackelberg,50,9,1.0,1,2,2641.731414397979,8.84696530498002,42.348265249001095,0.6757084789046877,2.688332597165043
stackelberg,50,9,1.0,1,2,2594.133874200781,8.252038870249562,42.60194351247814,0.6761194287758999,2.48268442044031
stackelberg,50,9,1.0,1,2,2605.8581931651324,8.554334857875016,42.71674289375088,0.6718241203410945,2.5485775240299233
stackelberg,50,9,1.0,1,2,2579.354239384007,8.260599171606911,43.02995858034552,0.6628016549942866,2.686256535529589
stackelberg,50,9,1.0,1,2,2610.6607724497508,8.253330588851156,42.6665294425578,0.6720459937894313,2.5843455452080843
stackelberg,50,9,1.0,1,2,2528.857956936004,8.26129989174226,43.064994587112935,0.6440285520680964,2.692035877118284
stackelberg,50,9,1.0,1,2,2571.5149271819696,8.259740166355153,42.987008317757585,0.6601652355568541,2.5672615564174404
stackelberg,50,9,1.0,1,2,2566.2482403975973,8.254983332506333,42.74916662531671,0.6647262716099627,2.137433073356445
stackelberg,50,9,1.0,1,2,2556.951492562029,8.255580160370757,42.779008018537816,0.6515992623083976,2.3630777531024005
stackelberg,50,9,1.0,1,2,2585.42376029393,8.262161673589164,43.10808367945823,0.661457991795888,2.9494938824593033
stackelberg,50,9,1.0,1,2,2563.5309227387943,8.276465895119383,43.82329475596923,0.6576275714280644,2.910105779678965
stackelberg,50,9,1.0,1,15,2555.950280866325,10.401855641190327,45.092782059516395,0.6464807528185957,2.56676645476835
stackelberg,50,9,1.0,1,2,2578.2810318130028,9.153332774631485,42.666638731574146,0.6485019510351743,3.076095243759285
stackelberg,50,9,1.0,1,3,2591.242766517545,8.891116546193727,44.555827309686435,0.6520068833492385,2.8698557612045135
stackelberg,50,9,1.0,1,3,2584.3385859224136,9.153656873534114,42.68284367670573,0.652300980725702,2.8337998216015983
stackelberg,50,9,1.0,1,3,2576.010692845163,8.884676515312023,44.23382576560112,0.6493293788994087,2.7058074286212745
stackelberg,50,9,1.0,1,7,2565.8300840751726,8.87230248897997,43.61512444899851,0.646015072498534,2.367114448181452
stackelberg,50,9,1.0,1,3,2551.8298957540524,8.888474182408048,44.423709120402336,0.6453232154105907,2.35100334480571
stackelberg,50,9,1.0,1,15,2544.4228876370016,9.93315943604472,51.65797180223609,0.6217229045860984,2.5035471672474467
stackelberg,50,9,1.0,1,4,2602.550479201847,9.464275064365376,43.213753218268835,0.6582931253017925,2.1178984150596243
stackelberg,50,9,1.0,1,2,2565.510202590167,9.190192754015042,44.50963770075215,0.6461308601571392,2.183568026065128
stackelberg,50,9,1.0,1,3,2621.1250837938987,9.491606157291272,44.58030786456357,0.6569967250610208,2.362637418701681
stackelberg,50,9,1.0,1,2,2591.611442760554,8.882756415870737,44.13782079353687,0.647238960524304,3.119051494424631
stackelberg,50,9,1.0,1,15,2584.3200413977,10.139048864979687,46.95244324898429,0.6377722338114286,2.362938316980926
stackelberg,50,9,1.0,1,4,2575.6265900144176,9.17609616863014,43.804808431506984,0.6506563548616194,2.7534680140063235
stackelberg,50,9,1.0,1,15,2578.9146930707307,10.10620737665133,45.31036883256644,0.6469244299047632,2.5866799912841394
stackelberg,50,9,1.0,1,13,2537.147022496402,8.931643140097089,46.58215700485449,0.6413383438412822,2.4524666282420875
stackelberg,50,9,1.0,1,2,2618.9481339908116,10.053269742773288,42.66348713866437,0.6736280014409464,2.5461694150850804
stackelberg,50,9,1.0,1,4,2545.3439280116118,9.49590689880661,44.795344940330466,0.6545482657179749,2.4673496661843024
stackelberg,50,9,1.0,1,2,2605.646560170199,10.05438875073137,42.71943753656847,0.6751012569763927,2.628801832301632
stackelberg,50,9,1.0,1,3,2567.8114149263024,10.058937354663058,42.94686773315294,0.6730573726960895,2.2167678542420175
stackelberg,50,9,1.0,1,2,2562.250437410841,9.767587544628139,43.37937723140698,0.6729636803551674,2.842286726242179
stackelberg,50,9,1.0,1,3,2542.630237132424,10.072223508193394,43.61117540966975,0.6802860180477414,2.5647895096200473
stackelberg,50,9,1.0,1,3,2481.6803854336877,9.77027235671776,43.513617835887956,0.6787101021120884,2.3478523233261934
stackelberg,50,9,1.0,1,2,2531.447786516012,10.06312628837255,43.15631441862746,0.6995385126872455,2.8518494784287047
stackelberg,50,9,1.0,1,2,2567.066465001676,10.351616357218907,42.580817860945274,0.7129791412936094,2.8465921436880763
stackelberg,50,9,1.0,1,2,2491.4844346597115,10.352465053407995,42.623252670399786,0.7048317631104729,2.6639332749284885
stackelberg,50,9,1.0,1,5,2474.106016036079,9.803351491578855,45.16757457894274,0.6939654723628239,2.5302549147518993
stackelberg,50,9,1.0,1,3,2514.391124098399,10.085564641744337,44.27823208721683,0.7184577811981525,3.15884482371917
stackelberg,50,9,1.0,1,6,2420.9367181131097,9.801300991256754,45.06504956283773,0.7024067307944053,2.9629519226024064
stackelberg,50,9,1.0,1,15,2369.7067470092243,9.829748025819743,46.48740129098706,0.7064925168379725,2.655285890356976
stackelberg,50,9,1.0,1,2,2454.524765871613,10.65890063219517,42.945031609758566,0.7230233608486561,2.0295278877135856
stackelberg,50,9,1.0,1,5,2401.884796068117,10.101645291365646,45.08226456828227,0.7091172228444927,2.5933979148858226
stackelberg,50,9,1.0,1,3,2408.3016123134275,9.513382610224465,45.669130511223294,0.7065999089260125,2.6572820962147534
stackelberg,50,9,1.0,1,2,2409.8004033468783,10.075340439883776,43.76702199418889,0.711326121129012,2.353464898101576
stackelberg,50,9,1.0,1,2,2394.8842930604305,9.501640438382886,45.082021919144296,0.7040456129651744,2.721378138256456
stackelberg,50,9,1.0,1,2,2442.5844945336403,9.790530366248364,44.52651831241821,0.7215602651410208,2.685325140323515
stackelberg,50,9,1.0,1,3,2403.994818789899,9.783856158725,44.19280793624994,0.7111873301685603,2.2645248054968206
stackelberg,50,9,1.0,1,2,2411.2054412556904,9.803207527743016,45.16037638715084,0.707170687749299,1.965114253357617
stackelberg,50,9,1.0,1,15,2330.4459646039772,9.580194259122328,49.0097129561164,0.6815377155188959,2.2252065426471703
stackelberg,50,9,1.0,1,3,2369.090817094013,9.496159620417465,44.807981020873335,0.7020545831660876,2.5158894862289376
stackelberg,50,9,1.0,1,2,2408.3508731104475,9.784041602473765,44.20208012368827,0.7237132095999163,2.610452889610577
stackelberg,50,9,1.0,1,2,2373.268443352546,9.498294184219947,44.91470921099729,0.7011638034452413,2.771658081099305
stackelberg,50,9,1.0,1,4,2359.895090642926,8.912013411553492,45.60067057767456,0.7029229787264915,2.797087025933414
stackelberg,50,9,1.0,1,2,2385.401177298452,9.511502091510154,45.57510457550777,0.7091489471330797,3.05414597806258
stackelberg,50,9,1.0,1,2,2335.910184645767,9.504077653264625,45.20388266323122,0.7133306030933932,2.3263574069532127
stackelberg,50,9,1.0,1,3,2327.8105187138735,9.50547347244743,45.27367362237161,0.7033623922036828,2.6655396911887697
stackelberg,50,9,1.0,1,2,2338.3127746056407,9.50943938257432,45.471969128715955,0.7196708143837284,2.9535003690294714
stackelberg,50,9,1.0,1,15,2267.880348928951,9.921016700538118,51.05083502690593,0.6926355502532849,2.4443691460390555
stackelberg,50,9,1.0,1,5,2319.387646976453,8.919013326955035,45.95066634775185,0.7105511841430662,2.40634755058142
stackelberg,50,9,1.0,1,3,2320.7900996752787,8.63287541342989,46.6437706714945,0.7248639631585329,2.675456351316066
stackelberg,50,9,1.0,1,2,2291.712436777425,8.922711570427145,46.13557852135732,0.716142757553111,2.6023506351368924
stackelberg,50,9,1.0,1,3,2328.235304643371,8.912135951721591,45.606797586079566,0.7413647532547895,2.816977991794276
stackelberg,50,9,1.0,1,3,2283.3902294621034,8.637362485699494,46.868124284974684,0.7259916519460089,2.599918906955425
stackelberg,50,9,1.0,1,3,2226.0216954753973,8.336201913457053,46.810095672852604,0.7381628075353321,2.7353558589883806
stackelberg,50,9,1.0,1,2,2245.689370903152,8.62969145243016,46.484572621508,0.7243772706817869,2.6245540211115754
stackelberg,50,9,1.0,1,2,2241.449550143688,8.618150165992535,45.9075082996267,0.7279989755365456,2.789730288507767
stackelberg,50,9,1.0,1,2,2219.567017669895,8.332241372534499,46.61206862672492,0.7314028136543483,2.5131701124702808
stackelberg,50,9,1.0,1,2,2223.1362457121118,8.320782585937252,46.03912929686258,0.725584599653014,2.304744628474017
stackelberg,50,9,1.0,1,6,2228.2497448173494,8.91589819239311,45.794909619655535,0.7306998145971397,2.5391714113206136
stackelberg,50,9,1.0,1,2,2224.1008847332237,8.322729165585745,46.13645827928725,0.7458274491132865,2.41630153192909
stackelberg,50,9,1.0,1,2,2198.997944317047,8.028552968764041,46.42764843820204,0.7371628873441609,2.1404567720708427
stackelberg,50,9,1.0,1,2,2199.1172187422603,8.02865156374944,46.43257818747204,0.7442949324723235,2.505421539563398
stackelberg,50,9,1.0,1,2,2206.836078733731,8.322281887129389,46.11409435646939,0.7458975274118687,2.4059724061061023
stackelberg,50,9,1.0,1,2,2210.761037227675,8.318562905208688,45.92814526043444,0.7509396647547796,2.7365943147438982
stackelberg,50,9,1.0,1,2,2174.445362764289,8.35154234402898,47.57711720144901,0.7355513816536992,2.3468934953449083
stackelberg,50,9,1.0,1,2,2220.515374238632,8.34305945863277,47.15297293163844,0.7441180651099206,2.3949715325862284
stackelberg,50,9,1.0,1,4,2213.5644881509106,8.3324933977615,46.62466988807502,0.7515104698318555,2.5531061875399943
stackelberg,50,9,1.0,1,2,2227.6273614110705,8.32197755886394,46.09887794319711,0.7413053930185813,2.55659201044812
stackelberg,50,9,1.0,1,2,2220.5607054175002,8.022630390658982,46.131519532949106,0.763167379299258,2.776535683320213
stackelberg,50,9,1.0,1,2,2186.66727115538,8.023448525557084,46.17242627785418,0.7463229993729968,2.361189889085639
stackelberg,50,9,1.0,1,3,2227.4340844113126,8.336939915897691,46.84699579488453,0.7526294391760694,2.631313815273363
stackelberg,50,9,1.0,1,2,2191.9669602950516,8.024862007832985,46.24310039164914,0.7403985647907769,2.8713614112650614
stackelberg,50,9,1.0,1,3,2198.959288456463,8.037356472896969,46.86782364484844,0.740942777619626,2.0314734448871428
stackelberg,50,9,1.0,1,3,2239.4495567888725,8.335192246214175,46.75961231070886,0.7483954964110346,2.4439270222158376
stackelberg,50,9,1.0,1,3,2205.177150202301,8.338814758649546,46.94073793247725,0.7415127009387135,2.6034710433887875
stackelberg,50,9,1.0,1,6,2207.174186843671,8.050331687163778,47.516584358189,0.73199977570708,2.5824866793417502
stackelberg,50,9,1.0,1,2,2189.2093514322023,8.366226377516377,48.311318875818905,0.7267528974481572,2.5654571004516473
stackelberg,50,9,1.0,1,3,2188.2521059563683,8.343319765981734,47.16598829908669,0.7304687080690178,2.3872772493074823
stackelberg,50,9,1.0,1,2,2176.3694548211415,8.058957250942889,47.94786254714446,0.7229489763692691,2.8432484037955748
stackelberg,50,9,1.0,1,2,2182.16981731349,8.364881246283531,48.24406231417654,0.7248511096209352,2.836104736774629
stackelberg,50,9,1.0,1,2,2214.5992166475694,8.627582386949543,46.37911934747718,0.7397101405701558,2.795752832216637
stackelberg,50,9,1.0,1,2,2274.6986764007006,8.634915327179614,46.745766358980774,0.7320172839289681,2.522151382939937
stackelberg,50,9,1.0,1,4,2226.145684618057,8.93998466511395,46.9992332556975,0.7216412233435789,2.439483775172537
stackelberg,50,9,1.0,1,2,2225.1289064812927,8.925961582800896,46.29807914004481,0.7161484577948667,1.8990523825512258
stackelberg,50,9,1.0,1,3,2194.4466327171813,8.355706517947507,47.78532589737541,0.7160506645976901,2.47080286994771
stackelberg,50,9,1.0,1,3,2234.1230286861064,8.662922496182185,48.14612480910929,0.7292255093539219,2.7474382424950723
stackelberg,50,9,1.0,1,2,2249.9279829577586,8.935946414181574,46.797320709078676,0.7179833327589407,2.595612669598429
stackelberg,50,9,1.0,1,2,2269.3673871425503,8.93512289247225,46.75614462361248,0.7357323998523163,2.728603060331905
stackelberg,50,9,1.0,1,3,2216.2433033000852,8.658201460065186,47.91007300325934,0.722206994238996,2.4252408907081944
stackelberg,50,9,1.0,1,2,2231.5024894632065,8.645084320297899,47.25421601489495,0.7343261408338927,2.9131687685792462
stackelberg,50,9,1.0,1,2,2194.5528872502996,8.66079126275173,48.03956313758641,0.7204048165336656,2.3142200236776445
stackelberg,50,9,1.0,1,2,2249.9971025567547,8.66697036094308,48.348518047154045,0.7341135015368498,2.2958864671358823
stackelberg,50,9,1.0,1,2,2218.6228415005417,8.652945421163917,47.64727105819583,0.7366180918872449,2.6064642833370417
stackelberg,50,9,1.0,1,2,2236.706653235268,8.943367788786942,47.1683894393471,0.7359997218913413,2.6350717520697633
stackelberg,50,9,1.0,1,2,2214.496994002242,8.94425308018911,47.21265400945553,0.7305522617310006,2.40918128459713
stackelberg,50,9,1.0,1,3,2196.663901336164,8.65202979245315,47.60148962265757,0.7264437668688228,2.292765357860158
stackelberg,50,9,1.0,1,3,2186.6122429295565,8.661753698738988,48.0876849369494,0.7119207448961224,2.6237621560624316
stackelberg,50,9,1.0,1,3,2152.221309959531,8.67129640621691,48.564820310845505,0.715462575322759,2.2263307400411674
stackelberg,50,9,1.0,1,3,2214.0428540858866,8.96132826618001,48.0664133090004,0.7354167535743115,2.4374591301036865
stackelberg,50,9,1.0,1,2,2200.971991544547,8.952363088051806,47.6181544025903,0.7261063211023319,2.4159417923488253
stackelberg,50,9,1.0,1,3,2182.1337563981456,8.707518773808424,50.3759386904212,0.715343880925721,2.838727601026611
stackelberg,50,9,1.0,1,2,2153.717784578963,8.665578664470878,48.27893322354401,0.707983353905557,2.822827466600231
stackelberg,50,9,1.0,1,2,2212.9691354889874,8.676344297361887,48.81721486809435,0.7099644855640582,2.5503507735025277
stackelberg,50,9,1.0,1,2,2167.626921383285,8.377882071439823,48.894103571991124,0.7098811812197886,2.3055159582378346
stackelberg,50,9,1.0,1,2,2148.3613732253307,8.678090737647517,48.904536882375886,0.7089127402926323,3.170594276987438
stackelberg,50,9,1.0,1,2,2178.829343740537,8.365434997376898,48.27174986884498,0.7119973596474144,2.4700440949987614
stackelberg,50,9,1.0,1,3,2168.7608283503523,8.075842680509544,48.79213402547724,0.7125556564391112,2.399325586365352
stackelberg,50,9,1.0,1,3,2192.95091653455,8.388978895815718,49.44894479078596,0.6931234828061958,2.2155312983868107
stackelberg,50,9,1.0,1,3,2163.845742064926,8.09119613634084,49.55980681704201,0.6848137286125158,2.4528246918167254
stackelberg,50,9,1.0,1,2,2162.9924413315225,8.389626246966477,49.481312348323854,0.6972733289206116,3.002471237772862
stackelberg,50,9,1.0,1,2,2129.8140567867085,7.8363505449020465,51.81752724510233,0.6629149543260497,2.79598410983234
stackelberg,50,9,1.0,1,2,2155.5986977211933,8.103837216407877,50.19186082039387,0.6783711489333745,2.763140935887199
stackelberg,50,9,1.0,1,3,2192.591791148619,8.388604107813558,49.43020539067792,0.6782550940687775,2.3409860568840646
stackelberg,50,9,1.0,1,2,2149.8719099185123,7.803965341264333,50.19826706321665,0.6632370371050167,2.4245521724592116
stackelberg,50,9,1.0,1,2,2184.9748018442356,8.10217965114727,50.108982557363575,0.6651290576132481,2.3869032446378213
stackelberg,50,9,1.0,1,5,2166.016566205724,8.117486705997615,50.87433529988079,0.665409030183537,2.56419439399933
stackelberg,50,9,1.0,1,2,2185.4501457406127,8.102850699058497,50.14253495292485,0.6660036202049394,2.6360672903069404
stackelberg,50,9,1.0,1,3,2156.4943539505903,8.109206088198768,50.4603044099384,0.659119810577381,2.2913402642554166
stackelberg,50,9,1.0,1,4,2141.1642009206007,8.111703490187562,50.58517450937811,0.6478329792058904,2.70166994841972
stackelberg,50,9,1.0,1,5,2120.696320868657,7.551507639915606,52.57538199578024,0.6253191263219963,2.637505447614396
stackelberg,50,9,1.0,1,2,2182.9530367805505,7.80985913150273,50.4929565751365,0.6549449776144369,2.501416525084033
stackelberg,50,9,1.0,1,4,2194.687021221716,7.808431061568497,50.421553078424814,0.6458954515684889,2.2561096965879277
stackelberg,50,9,1.0,1,5,2183.1638060752225,7.8163305277010515,50.81652638505252,0.645626982707544,2.8309587888600953
stackelberg,50,9,1.0,1,3,2173.35860730094,7.83698403718455,51.84920185922752,0.6382893410770262,2.853867191455066
stackelberg,50,9,1.0,1,2,2163.3126762749607,7.257841110486554,52.8920555243277,0.6295275448178682,2.6629588336345797
stackelberg,50,9,1.0,1,2,2190.6966104847165,8.114602160448293,50.73010802241459,0.6485025509242992,2.8550168879728712
stackelberg,50,9,1.0,1,3,2178.6199197168735,7.2546652431206065,52.733262156030314,0.6333558853485866,2.6928877615432634
stackelberg,50,9,1.0,1,2,2198.9550902352216,7.241969996717762,52.0984998358881,0.6460509873877858,3.0331976594715773
stackelberg,50,9,1.0,1,3,2187.1425903602853,7.5445047070062445,52.225235350312246,0.6261901255854687,2.65551620955373
stackelberg,50,9,1.0,1,2,2181.2020919504207,8.127797297205634,51.38986486028172,0.6366512143915162,2.816354812690763
stackelberg,50,9,1.0,1,4,2181.4931423983417,7.862098097162807,53.10490485814035,0.6256324023656565,2.295155836339737
stackelberg,50,9,1.0,1,2,2175.7021643056323,7.269987928497218,53.49939642486088,0.6252521263544593,2.462326142232528
stackelberg,50,9,1.0,1,5,2184.803854640522,7.834358977141595,51.71794885707972,0.6279529565065959,2.7425704295791706
stackelberg,50,9,1.0,1,5,2152.05340319768,7.5469764439280675,52.34882219640339,0.6156687833424801,2.5637504663823814
stackelberg,50,9,1.0,1,3,2157.2119066912924,7.239040459949272,51.952022997463615,0.6235825765074343,2.6972997014157905
stackelberg,50,9,1.0,1,3,2187.9832215680317,7.563676960841057,53.18384804205285,0.6278592217704753,2.8929446059605333
stackelberg,50,9,1.0,1,3,2149.8514883103326,7.276257194845389,53.81285974226942,0.6148395644726208,2.4922185972807456
stackelberg,50,9,1.0,1,4,2146.1607501584836,6.971506062911635,53.57530314558181,0.6253930140419459,3.1010685323849883
stackelberg,50,9,1.0,1,5,2164.7260445017837,7.829749337142133,51.48746685710666,0.6205281235803257,2.3578111540878077
stackelberg,50,9,1.0,1,2,2154.3705717790394,7.244618005899582,52.23090029497908,0.6030591200120822,2.40981038999775
stackelberg,50,9,1.0,1,7,2142.865433470174,7.256076297704585,52.80381488522924,0.6022025452949101,2.318010274005884
stackelberg,50,9,1.0,1,2,2161.716038980694,6.9526985259297165,52.63492629648586,0.6241637129754266,2.714815904087501
stackelberg,50,9,1.0,1,2,2186.876087473901,7.53706718654504,51.853359327252015,0.6160585863610653,2.874560835032637
stackelberg,50,9,1.0,1,2,2182.2356531329756,7.551261060516322,52.563053025816124,0.6165859326227957,2.9900007074940764
stackelberg,50,9,1.0,1,3,2148.090028927422,6.967007445432654,53.35037227163271,0.6073394617854195,2.3056570347946352
stackelberg,50,9,1.0,1,2,2179.496019119945,6.9697735818306334,53.48867909153164,0.603187439761596,2.657164500655721
stackelberg,50,9,1.0,1,5,2185.386144057422,8.148194840203216,52.4097420101608,0.6202681221918118,2.624468793569503
stackelberg,50,9,1.0,1,3,2179.8513803384285,7.5596971899412555,52.98485949706275,0.6018633436929121,2.4351942228297863
stackelberg,50,9,1.0,1,3,2168.6422176545275,7.576641067725288,53.8320533862644,0.6028087606560664,2.0469777194784142
stackelberg,50,9,1.0,1,2,2158.959977788233,6.966567948382191,53.32839741910953,0.5928681247064177,2.488968383239841
stackelberg,50,9,1.0,1,2,2191.931253140988,7.266580585905668,53.329029295283426,0.6049827554939434,2.651362322027434
stackelberg,50,9,1.0,1,2,2151.70706228834,7.268720732115774,53.436036605788715,0.5965000603757049,2.3557217689120233
stackelberg,50,9,1.0,1,2,2189.6734171649423,7.5372523584800435,51.86261792400216,0.6164836913592634,2.408206147646699
stackelberg,50,9,1.0,1,2,2131.492854309713,7.542230759854067,52.111537992703326,0.5865042971388501,2.1257205004512514
stackelberg,50,9,1.0,1,2,2160.00532525609,7.576179614375047,53.808980718752274,0.6035228569468578,2.8637685679149025
stackelberg,50,9,1.0,1,2,2139.919919576024,7.254893545317191,52.744677265859664,0.5962428130243979,2.6703701950829966
stackelberg,50,9,1.0,1,2,2163.4759085962937,7.577564570440709,53.87822852203537,0.609245638891169,2.902170821919685
stackelberg,50,9,1.0,1,2,2133.6686228952585,7.552312710659378,52.61563553296887,0.6010528453946716,2.4785414147954272
stackelberg,50,9,1.0,1,3,2140.7460838204624,7.540543810123642,52.02719050618212,0.5998418524978111,2.427888026648763
stackelberg,50,9,1.0,1,2,2142.0471837414407,7.541485025430131,52.07425127150651,0.6114572073903062,2.1528807579399087
stackelberg,50,9,1.0,1,2,2110.2944873852625,7.2389168909686985,51.945844548434955,0.6065561153120275,2.607541707921891
stackelberg,50,9,1.0,1,4,2144.1812973822507,7.533790249521003,51.68951247605014,0.6126031753680422,2.4646903110948433
stackelberg,50,9,1.0,1,4,2134.129981758516,7.2439591066347395,52.19795533173693,0.6076932307022187,2.7475639203868343
stackelberg,50,9,1.0,1,2,2116.758794560005,7.247564915736932,52.378245786846556,0.6205005115222746,2.1309476921780957
stackelberg,50,9,1.0,1,2,2103.7017799060677,7.259693197813636,52.98465989068189,0.5991110028518593,2.4724001601107775
stackelberg,50,9,1.0,1,2,2142.0117936679826,7.231480365028867,51.574018251443306,0.6246129152294689,2.7594944888451853
stackelberg,50,9,1.0,1,2,2091.0200750035087,7.236357513235739,51.81787566178691,0.6127984641415664,2.356436851180344
stackelberg,50,9,1.0,1,2,2105.661467983986,7.233688044818582,51.684402240929145,0.6218767650350848,2.4435676740478307
stackelberg,50,9,1.0,1,2,2072.6554865382936,7.251363673767111,52.568183688355525,0.6134845917803833,2.497168001888764
stackelberg,50,9,1.0,1,2,2067.31643386336,7.252184598671559,52.609229933577964,0.6086470598935112,3.070254803749995
stackelberg,50,9,1.0,1,2,2087.054036400834,7.230279010877023,51.51395054385118,0.6166895000412578,2.474643601302251
stackelberg,50,9,1.0,1,2,2068.212208268403,7.2324357761635625,51.62178880817816,0.6199597369576493,2.1994587737790656
stackelberg,50,9,1.0,1,2,2079.384440680466,7.26426449983634,53.213224991817015,0.6311320359903068,2.552292919976257
